0.58819,1.0053
0.17345,1.5659
-0.036468,1.4053
0.072049,1.3102
0.54047,1.0593
-0.25,1.6236
0.03182,1.5582
-0.2571,1.6415
-0.023798,1.4701
-0.39845,1.5091
0.057488,1.4731
-0.36056,1.4476
0.4343,1.2806
0.35152,1.3097
0.092182,1.4161
0.1715,1.4958
0.17386,1.4848
-0.12015,1.4212
-0.066416,1.4539
0.1115,1.4004
0.41953,1.1974
0.2523,1.5178
0.29505,1.1811
-8.0962e-005,1.5069
0.27695,1.3344
-0.057154,1.5186
-0.15825,1.4338
0.4283,0.40593
0.14788,1.424
-0.059371,1.5732
0.1969,1.5662
0.22786,1.4473
0.38144,1.4154
0.38397,1.3068
0.57625,1.1041
-0.087753,1.5044
0.90825,1.3475
0.14048,0.5947
0.4421,1.3959
0.38627,1.44
-0.6064,1.4623
0.4442,1.0033
0.23438,1.2759
0.628,0.79784
0.63449,0.42574
0.42942,1.4098
0.027048,1.3871
0.55467,0.58451
0.48032,1.5374
0.28433,1.0048
0.19883,1.3573
0.13507,1.3457
-0.36841,1.4604
0.31711,1.3914
0.28066,1.3846
0.45696,1.0194
-0.23783,1.4815
0.42935,0.76121
0.20455,1.5022
0.53249,1.2625
-0.37383,1.4506
0.40208,0.96181
-0.5833,1.5911
0.63684,1.0018
-0.22373,1.41
0.32616,1.3795
-0.0024959,1.4148
0.45125,1.0563
0.058873,1.4108
-0.20028,1.4284
0.078962,1.6242
0.18401,0.99461
-0.086634,1.4401
0.49159,0.61431
-0.3496,1.4124
0.1559,1.4974
0.36596,1.1521
0.17816,1.3456
-0.34372,1.5381
0.26902,1.2804
0.26548,1.349
-0.33838,1.4464
0.67663,1.4181
0.50406,1.399
0.13148,1.4818
0.25594,1.3225
-0.24853,1.4432
0.34451,1.5589
-0.15092,1.4304
0.065232,1.333
0.28329,1.3728
0.66026,0.43645
-0.36929,1.5099
-0.20248,1.3536
-0.56884,1.5417
0.46779,1.3376
-0.078212,1.541
0.040362,1.6313
0.50733,1.1579
0.25189,1.5176
0.3411,1.009
-0.024125,1.4426
0.25844,1.3228
0.97393,1.0985
0.54185,1.3996
0.32043,0.77322
0.37918,1.0988
-0.00081709,1.5658
0.70608,1.4432
0.35005,1.4376
0.3461,1.7117
-0.39074,1.4575
0.40413,1.2649
-0.015197,1.419
-0.076763,1.3905
0.49046,1.4722
0.48792,0.52511
0.37174,1.1306
-0.12848,1.5609
-0.02957,1.4419
0.60133,1.4259
-0.24801,1.6136
0.4987,1.4366
-0.11783,1.3132
0.23739,1.2445
-0.19505,1.5284
0.60609,1.3345
-0.12198,1.4787
0.047233,1.4076
-0.07913,1.5058
-0.4351,1.4955
-0.14722,1.383
0.3569,1.0284
-0.20135,1.4864
0.017892,1.8623
0.61636,0.90629
0.36395,1.3807
0.21689,1.3052
0.57445,0.77441
0.5434,0.85191
-0.03701,1.4509
-0.20594,1.5641
0.47515,1.2486
0.37734,1.2698
0.92497,1.3979
-0.30375,1.437
0.052849,1.4331
0.10811,1.4892
-0.25805,1.4816
0.42238,1.5008
0.028481,1.3828
0.7256,0.69195
-0.086494,1.3041
0.44477,1.1888
-0.093498,1.392
0.26625,1.4349
0.48732,1.3697
-0.42996,1.5639
-0.021252,1.3544
0.27582,1.4247
0.21263,1.4372
0.12232,1.474
-0.41581,1.5273
-0.1055,1.4545
0.33758,1.4447
-0.31152,1.5044
0.10259,1.3809
0.52406,0.78101
0.68796,0.84795
-0.26322,1.4029
0.15916,1.4806
0.47283,1.3776
-0.36187,1.4723
0.065811,1.3562
0.46929,0.74779
-0.09267,1.4815
0.29402,1.347
0.10013,1.4701
-0.22096,1.5657
0.29996,1.3662
0.7848,1.1706
-0.1346,1.389
0.55811,1.018
-0.19986,1.5002
0.086802,1.5157
0.10356,1.354
0.45706,1.3227
0.1695,1.2656
-0.080665,1.4566
0.18587,0.90943
0.54689,0.88303
0.73466,0.88677
-0.07267,1.6218
0.62517,1.2381
0.36514,1.3461
0.25366,1.3756
-0.038813,1.3676
0.18293,1.4885
0.19729,1.4646
0.38586,1.4553
-0.3831,-1.2708
-0.38404,-1.3701
-0.42964,-1.4531
-0.46476,-1.1113
-0.50166,-1.1747
-0.43948,-1.3415
-0.36217,-0.8973
-0.52638,-1.3268
-0.80772,-0.92751
-0.66001,-1.0572
-0.79767,-1.0309
-0.18274,-1.8115
-0.23029,-1.377
-0.39118,-1.4919
-0.6957,-0.94061
-0.45355,-1.0234
-0.71839,-0.94694
-0.39581,-1.1511
-0.36572,-1.396
-0.32869,-1.4217
-0.81102,-1.1386
-0.28566,-1.3988
-0.38013,-1.3043
-0.77034,-0.97979
-0.3183,-1.2345
-0.29289,-1.4467
-0.42723,-1.2556
-0.36545,-1.3828
-0.53179,-1.2632
-0.5308,-1.2019
-0.78539,-0.97817
-0.34009,-1.33
-0.84788,-0.81735
-0.21936,-1.4796
-0.5349,-1.2336
-0.3275,-1.2076
-0.48035,-1.5183
-0.44948,-1.3325
-0.42669,-1.4618
-0.56939,-0.97952
-0.56737,-1.2552
-0.44327,-1.2823
-0.59301,-1.0144
-0.35547,-1.2101
-0.34577,-1.4607
-0.33781,-1.4203
-0.46699,-1.1334
-0.5201,-1.0009
-0.94879,-1.1694
-0.31326,-1.2999
-0.45021,-1.2244
-0.51831,-1.245
-0.52123,-1.2775
-0.42887,-1.7362
-0.47253,-1.2562
-0.52964,-1.1448
-0.61772,-1.0837
-0.71506,-1.2399
-0.46638,-1.2617
-0.44174,-1.2952
-0.34186,-1.4197
-0.44024,-0.9936
-0.38918,-1.1705
-0.44337,-0.97918
-0.33354,-1.2522
-0.41673,-1.3396
-0.40157,-1.4378
-0.49536,-1.365
-0.6801,-0.93451
-0.35984,-1.4305
-0.48585,-1.6001
-0.81673,-1.0834
-0.42239,-1.2302
-0.47863,-1.1954
-0.41913,-1.2237
-0.39565,-1.5951
-0.3393,-1.3899
-0.39008,-1.6102
-0.44925,-1.1691
-0.33447,-1.333
-0.48397,-1.0524
-0.46104,-1.4129
-0.2862,-1.4667
-0.48141,-1.4148
-0.29002,-1.5705
-0.45464,-1.323
-0.34709,-1.4401
-0.74696,-1.0576
-0.35755,-1.4492
-0.57233,-1.0821
-0.38907,-1.3068
-0.36997,-1.5016
-0.44663,-1.2118
-0.3879,-1.1469
-0.39868,-1.138
-0.36694,-1.3125
-0.41408,-1.2576
-0.64689,-0.98867
-0.41629,-1.399
-0.43804,-1.3188
-0.35441,-1.2507
-0.43838,-1.1744
-0.46201,-1.0002
-0.38129,-1.1135
-0.59088,-0.8514
-0.42929,-1.3719
-0.51058,-1.3318
-0.43825,-1.3677
-0.45035,-1.0663
-0.6182,-0.90614
-0.32796,-1.4184
-0.29859,-1.5682
-0.45102,-1.0946
-0.33884,-1.6965
-0.42582,-1.482
-0.29947,-1.3571
-0.24197,-1.5429
-0.28573,-1.281
-0.78508,-0.99375
-0.52509,-1.3654
-0.63212,-1.1133
-0.56988,-1.2693
-0.44533,-1.5731
-0.58854,-1.0555
-0.28959,-1.2501
-0.37659,-1.3459
-0.35405,-1.3141
-0.36779,-1.558
-0.35949,-1.849
-0.51005,-1.5206
-0.44718,-1.3506
-0.3946,-1.3501
-0.365,-1.1829
-0.31655,-1.3419
-0.30719,-1.4327
-0.46499,-1.1923
-0.65079,-0.8868
-0.45276,-1.3505
-0.272,-1.3915
-0.61498,-1.1663
-0.31989,-1.3647
-0.5139,-1.03
-0.42922,-1.2471
-0.79316,-1.1033
-0.45697,-0.95169
-0.4226,-1.315
-0.48534,-1.3723
-0.49306,-1.2441
-0.48293,-1.2455
-0.3965,-1.557
-0.38635,-1.424
-0.46144,-1.1818
-0.41126,-1.5346
-0.4927,-1.0689
-0.44467,-1.2064
-0.79684,-1.1555
-0.6018,-0.91187
-0.53375,-1.0535
-0.5121,-1.1252
-0.45429,-1.4297
-0.8629,-1.1241
-0.49905,-1.2078
-0.54242,-1.4098
-0.38581,-1.4632
-0.37548,-1.5067
-0.28611,-1.3393
-0.33631,-1.4218
-0.34676,-1.5883
-0.61034,-0.96313
-0.26518,-1.7966
-0.36101,-1.4484
-0.39433,-1.2535
-0.4895,-1.2449
-0.51165,-1.1722
-0.49095,-1.1931
-0.47634,-1.1904
-0.40327,-1.2001
-0.69706,-0.99336
-0.2343,-1.5087
-0.47008,-1.1055
-0.6194,-1.2266
-0.35567,-1.3592
-0.29834,-1.4464
-0.44234,-1.2438
-0.33784,-1.5943
-0.72224,-1.0138
-0.48425,-1.5713
-0.44573,-1.4302
-0.49508,-1.2356
-0.72193,-0.89763
-0.74022,-1.1791
-0.2907,-1.6049
-0.42068,-1.428
-0.41152,-1.3345
-0.46488,-1.2573
-0.42664,-1.1937
-0.45014,-1.2071
-0.49578,-1.2096
-0.53477,-1.2945
-0.4398,-1.1163
1.5144,1.0222
0.98554,0.57083
1.5272,1.1614
1.3036,0.97296
1.5545,1.3121
1.1955,1.1708
1.4824,1.1825
1.1596,1.06
1.4755,1.1894
1.4025,1.0068
1.5881,0.67863
1.4473,0.97021
1.3705,1.2078
1.1228,1.0525
1.4226,1.2013
1.3685,0.51919
1.2956,0.94762
1.4739,1.4111
1.1737,0.79135
1.2668,1.2477
1.3135,1.3254
1.2337,0.9104
1.3882,0.7156
1.2818,0.76704
1.459,1.1237
1.0284,0.7593
1.3677,0.67023
1.4224,0.90694
1.5296,1.0154
1.418,1.0482
1.1809,1.0627
1.1523,0.97329
1.436,1.2761
1.4939,1.194
1.3239,1.408
1.1976,1.2538
1.2653,0.82299
1.2026,0.68268
1.3904,0.98043
1.3728,0.85387
1.4376,0.8426
1.4801,1.3026
1.2637,1.0525
1.2759,0.698
1.3877,0.90396
1.2919,0.86372
1.5201,1.1603
1.4627,1.1698
1.4615,0.90046
1.2502,1.0592
1.441,1.1538
1.2638,0.89228
1.422,1.0178
1.603,1.1546
1.4602,1.2422
1.3413,0.69121
1.3842,0.65687
1.5083,1.372
1.0628,0.78105
1.2423,1.2874
1.3165,1.0254
1.2842,0.88134
1.3273,1.0546
1.6093,1.2265
1.6382,1.0999
1.4485,1.0502
1.0854,1.1287
1.5358,1.2056
0.97471,0.61872
1.119,0.68483
1.6654,1.1144
1.2741,1.0127
1.2244,0.48174
1.5806,0.45189
1.4943,1.3922
1.5277,0.86136
1.6142,0.88134
1.4212,1.054
1.5897,1.3457
1.4181,1.0498
1.3849,0.78582
1.2235,0.78885
1.2696,0.97345
1.1611,0.89287
1.2508,1.0711
1.6376,0.73574
1.2646,1.0101
1.4731,0.9379
1.2007,0.9304
1.2451,0.96002
1.4087,0.9364
1.4484,0.9225
1.438,1.0372
1.2788,1.1349
1.4205,0.77406
1.5004,1.3459
1.637,0.89869
1.5714,1.1371
1.5755,1.2949
1.249,0.96132
1.2537,0.90759
1.3391,1.4139
0.95498,1.0526
1.5028,1.1694
1.1769,0.77278
1.3394,1.1597
1.0243,0.76584
1.3671,1.0797
1.1629,0.96104
1.2907,0.95563
1.0632,0.87487
1.137,1.316
1.121,0.72353
1.3636,1.1527
1.3094,0.97172
1.3082,1.1068
1.3493,0.92408
1.5006,1.3756
1.5514,0.82097
1.3542,0.97887
1.3939,1.1402
1.2158,0.61324
1.3711,0.954
1.4497,1.1884
1.2523,0.78863
1.5064,1.0877
1.3447,1.0116
1.3641,0.92162
1.5645,1.0543
1.036,0.93822
1.1191,1.0647
1.3283,1.4863
1.1974,1.0258
1.1026,0.83113
1.2288,1.0748
1.33,0.80709
1.3032,0.94279
1.2252,0.86353
1.3456,0.91718
1.4008,1.1231
1.3391,0.91844
1.5557,0.77869
1.2436,0.84759
1.4389,0.79908
1.6492,1.3515
1.2515,1.0138
1.1699,0.7825
1.5419,1.0364
1.4055,1.157
1.0521,0.96454
1.3791,1.0067
1.3185,0.97012
1.3168,0.36958
1.2169,1.1622
1.0596,0.98654
1.3281,0.87286
1.0546,0.537
1.4244,0.92739
1.7406,1.2645
1.3109,1.4685
1.2831,1.0586
1.3974,1.0621
1.3238,0.78574
1.1553,0.78556
1.2045,0.88115
1.4449,0.72351
1.4622,0.52376
1.4527,1.2221
1.451,1.296
1.5817,1.1232
1.2827,1.3831
1.3651,1.2388
1.2275,0.72684
1.3304,0.88741
1.488,0.72946
1.4016,0.9671
1.4529,0.6627
1.1269,1.2541
1.166,1.0519
1.2528,1.0872
0.99104,0.90529
1.222,0.71114
1.1542,0.80808
1.0325,0.88522
1.3278,1.0513
1.4644,0.99002
1.1367,0.68165
1.2873,1.1393
1.42,0.97438
1.453,1.3505
1.3609,0.94328
1.6339,1.2405
1.3663,1.0424
1.2676,1.0155
1.4587,0.87352
1.2212,1.2976
1.3608,0.93835
1.4482,0.69653
1.383,1.3033
1.4572,0.93662
-1.4907,-1.578
-1.1184,-1.5033
-1.1097,-1.6252
-1.1317,-1.5155
-1.111,-1.522
-1.6111,-1.3993
-1.2291,-1.6098
-1.158,-1.5707
-1.1987,-1.6047
-1.2439,-1.8122
-1.1822,-1.6513
-1.0262,-1.4921
-1.28,-1.7875
-1.2153,-1.6893
-1.1643,-1.5962
-1.153,-1.5872
-0.99149,-1.5044
-1.1475,-1.4275
-1.6241,-1.2849
-1.0042,-1.5105
-0.92204,-1.3745
-1.2013,-1.6791
-1.3275,-1.4731
-1.0398,-1.3487
-1.1098,-1.6332
-1.2414,-1.666
-1.2494,-1.7592
-1.3543,-1.2345
-1.1199,-1.4739
-1.731,-1.4515
-1.0738,-1.4237
-0.8871,-1.3508
-1.2135,-1.6725
-1.4271,-2.0021
-1.7232,-1.748
-1.182,-1.5906
-1.1357,-1.5913
-1.0797,-1.4835
-0.96045,-1.3943
-1.1452,-1.6066
-1.0188,-1.5319
-1.4422,-1.6288
-1.1796,-1.6114
-1.3072,-1.158
-1.0849,-1.567
-1.0856,-1.502
-1.4503,-1.9839
-1.5876,-1.4918
-1.0736,-1.4201
-1.2367,-1.6438
-1.3518,-1.285
-1.0737,-1.4167
-1.172,-1.6015
-1.0569,-1.4193
-1.0564,-1.5065
-1.6443,-1.5521
-1.2206,-1.732
-1.5027,-1.5441
-0.92614,-1.3236
-1.4861,-1.4802
-1.183,-1.4628
-1.1237,-1.4995
-1.107,-1.4593
-1.0857,-1.5703
-1.3195,-1.5529
-1.5709,-1.7062
-1.1109,-1.4926
-0.98524,-1.4511
-1.2091,-1.5904
-1.161,-1.645
-1.8707,-1.6916
-1.086,-1.4255
-1.1978,-1.3652
-1.3041,-1.7954
-1.1735,-1.6013
-1.2363,-1.715
-1.0841,-1.5639
-1.1345,-1.5403
-1.3645,-1.8535
-1.1124,-1.5794
-0.98304,-1.4547
-1.4879,-1.8039
-1.243,-1.774
-1.1228,-1.5046
-1.7533,-1.386
-1.15,-1.6071
-1.0508,-1.5258
-1.3246,-1.2881
-1.2983,-1.7588
-1.0808,-1.5263
-1.1787,-1.6465
-1.2186,-1.6922
-1.0401,-1.4227
-1.282,-1.72
-1.1445,-1.2447
-1.2794,-1.6713
-1.4955,-1.1798
-1.5375,-1.7263
-1.2438,-1.7221
-0.98119,-1.4552
-1.1176,-1.5463
-1.0917,-1.5864
-1.0766,-1.5773
-1.1481,-1.1645
-1.2258,-1.652
-1.1171,-1.5592
-1.596,-1.3162
-1.1125,-1.616
-1.1345,-1.6327
-1.4032,-1.3766
-1.1144,-1.5579
-1.1695,-1.6914
-1.1465,-1.5447
-1.0047,-1.4643
-1.4762,-1.665
-1.2225,-1.668
-1.3717,-1.8187
-1.1016,-1.4728
-0.80835,-1.1895
-1.7632,-1.2553
-1.096,-1.552
-1.221,-1.6767
-1.2172,-1.7466
-1.162,-1.5715
-1.1056,-1.5751
-1.4433,-1.8971
-1.0076,-1.424
-1.1467,-1.6437
-1.2518,-1.6612
-1.1929,-1.5642
-1.0966,-1.5871
-1.1211,-1.517
-1.2771,-1.5112
-1.4074,-1.8975
-1.1565,-1.5636
-1.1709,-1.6681
-1.1707,-1.6825
-1.3475,-1.5638
-1.1952,-1.6462
-1.4205,-1.3298
-1.2232,-1.7367
-1.254,-1.7053
-1.1781,-1.6261
-1.234,-1.4404
-1.0927,-1.5462
-1.5851,-1.386
-1.3385,-1.816
-1.0755,-1.516
-1.1595,-1.5909
-1.324,-1.5675
-1.1145,-1.609
-1.0097,-1.4614
-1.234,-1.5071
-1.1576,-1.582
-1.0749,-1.5582
-1.4343,-2.0169
-1.3274,-1.2775
-1.0878,-1.5547
-1.4142,-1.4216
-1.8245,-1.447
-1.2136,-1.6543
-1.2278,-1.603
-1.5464,-1.4517
-0.97971,-1.4274
-1.0103,-1.4839
-1.0805,-1.5819
-1.0508,-1.5095
-1.1041,-1.5622
-1.5214,-1.3283
-1.3702,-1.9038
-1.1078,-1.6219
-1.2427,-1.7299
-1.1491,-1.6406
-1.143,-1.5514
-1.0636,-1.4608
-1.6929,-1.6767
-1.1548,-1.5521
-1.0889,-1.4547
-1.0392,-1.4242
-0.94537,-1.3804
-1.4499,-1.5098
-1.2514,-1.3377
-1.2144,-1.6296
-1.2303,-1.5851
-1.1721,-1.6185
-1.2811,-1.7701
-0.96911,-1.438
-1.5104,-1.289
-1.4458,-1.4928
-1.572,-1.6349
-1.1678,-1.5723
-1.1121,-1.5028
-1.4195,-1.4752
-1.5583,-1.3675
-0.99229,-1.3858
-0.88546,-1.2971
-1.3144,-1.44
-1.0086,-1.381
-1.266,-1.3883
-1.1597,-1.6515
